POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
2.04667,1.041578,0.644481,1.059648,1.034418,13.905228,2.860551,2.105315,1.982088,2.54914,2.424709,0.582272,0.486995,0.929713,1.023252,5.157278,0.476944,1.223135,2.560873,2.31564,0.775664,1.337762,3.471361,6.862221,9.343508,0.398514,0.313593,0.43441,0.792482,1.209693,1.137779,0.853213,0.602527,0.714843,1.267767,0.798577,0.304306,0.333242,0.327856,0.551499,0.747775,0.613699,0.408602,0.487358,0.689196,7.523668,3.911021,0.674818,2.619616,5.295301,2.053743,1.404212,0.569237,1.071522,1.652748,1.473862,1.123211,0.345537,0.883916,1.533286,2.55072,2.285388,0.722621,1.51137,2.264144,1.958357,0.835582,0.404214,1.043122,1.45216
1.727547,0.921604,0.685897,0.997545,1.249396,13.060681,2.728151,2.482524,1.819597,2.560592,2.361727,0.708795,0.559262,0.856691,1.177244,3.921711,0.506158,1.419369,2.392045,2.538177,0.735513,1.400907,4.455491,7.944616,10.366883,0.304234,0.289018,0.382132,0.787233,1.360244,0.923699,0.679586,0.468965,0.688954,1.445524,0.596855,0.285835,0.356367,0.284937,0.638451,0.654645,0.659594,0.532428,0.412473,0.82547,6.432478,4.971874,0.821751,2.386338,6.315354,2.228878,1.595682,0.712626,0.991467,2.132185,1.613552,1.119477,0.353237,0.749456,1.839259,2.467207,2.431381,0.760267,1.331911,2.935888,2.021617,0.719781,0.370476,0.907318,1.769998
1.699428,0.879894,0.730694,0.928196,1.436369,11.976936,2.597641,2.648399,1.628959,2.461025,2.679491,0.860001,0.658374,0.797126,1.311833,2.922406,0.557517,1.504396,2.166359,2.706449,0.69684,1.485425,5.565395,9.282847,11.067221,0.266481,0.285686,0.352153,0.783124,1.489911,0.775389,0.541879,0.402672,0.684712,1.576295,0.50916,0.315456,0.400826,0.253963,0.718669,0.664689,0.723975,0.64528,0.359104,0.953826,5.866731,5.826953,1.022017,2.191352,7.479215,2.645998,1.91591,0.882341,0.955388,2.592962,2.079313,1.151094,0.396045,0.655054,2.097768,2.680431,2.684345,0.808237,1.179008,3.564148,2.440528,0.762222,0.386207,0.787822,2.044119
1.859492,0.90845,0.760679,0.861636,1.563689,10.823233,2.534539,2.543636,1.429724,2.293397,3.173956,1.014627,0.773622,0.754058,1.414475,2.255256,0.61663,1.466064,1.925322,2.797781,0.649795,1.57125,6.603199,10.579878,11.355848,0.281381,0.295812,0.348178,0.776084,1.598604,0.681834,0.456465,0.408907,0.699041,1.650158,0.505816,0.392081,0.454016,0.243371,0.773913,0.75061,0.8126,0.724899,0.34035,1.056306,5.886196,6.251643,1.293141,2.107824,8.530146,3.125693,2.329641,1.063681,0.977453,2.965561,2.680317,1.262628,0.525396,0.62741,2.275525,2.985866,2.955669,0.872899,1.085043,4.015761,2.978342,0.979048,0.462908,0.707106,2.2354
2.024816,0.974892,0.786067,0.794047,1.620952,9.648747,2.458598,2.213425,1.235172,2.09895,3.592707,1.155237,0.920358,0.721183,1.48313,1.837144,0.678535,1.348937,1.706285,2.804134,0.603176,1.60485,7.335952,11.523263,11.237148,0.345762,0.310156,0.362827,0.75617,1.68406,0.65423,0.423075,0.463197,0.724726,1.668768,0.557693,0.517224,0.498564,0.255426,0.794053,0.876853,0.923204,0.764142,0.360182,1.132076,6.319157,6.159239,1.649186,2.115952,9.214285,3.409767,2.766137,1.250481,1.045054,3.215535,3.208462,1.483132,0.79215,0.667595,2.371588,3.150986,3.153586,0.971633,1.059034,4.238422,3.3474,1.322951,0.609812,0.666234,2.332297
2.098461,1.062771,0.82482,0.717007,1.618979,8.530046,2.351548,1.771205,1.062277,1.919227,3.766295,1.274351,1.107155,0.690904,1.518651,1.593916,0.742019,1.223824,1.538581,2.734581,0.567641,1.550673,7.592061,11.88086,10.817744,0.438577,0.327521,0.385662,0.717181,1.736023,0.699256,0.444289,0.533908,0.756867,1.639575,0.638577,0.709211,0.525321,0.285945,0.779484,1.00885,1.069879,0.772454,0.415635,1.189436,6.859494,5.751971,2.081455,2.130324,9.414203,3.441066,3.17251,1.443369,1.132006,3.344491,3.591854,1.826676,1.202517,0.754551,2.40705,3.233102,3.282744,1.131574,1.096668,4.264414,3.509209,1.731585,0.81975,0.654048,2.350293
2.076934,1.173429,0.876507,0.628212,1.585966,7.660088,2.191641,1.342757,0.929225,1.798126,3.630776,1.369382,1.30721,0.66031,1.522142,1.516382,0.806484,1.141549,1.438397,2.619555,0.571114,1.451361,7.411579,11.602623,10.290592,0.558972,0.35701,0.405323,0.664474,1.740555,0.856921,0.525702,0.599405,0.797563,1.574442,0.73873,0.992523,0.542362,0.327872,0.740221,1.13096,1.272219,0.777476,0.499004,1.234054,7.281806,5.390746,2.548415,2.049482,9.196006,3.260545,3.514305,1.620978,1.208295,3.376507,3.824482,2.261717,1.691265,0.860819,2.409453,3.331255,3.414224,1.345964,1.175193,4.174623,3.474394,2.141177,1.049564,0.657031,2.323281
2.030721,1.272508,0.921676,0.540798,1.555446,7.259408,2.01635,1.021671,0.856406,1.777774,3.262544,1.419822,1.465583,0.635576,1.498557,1.574368,0.860262,1.124985,1.409363,2.499279,0.633076,1.421616,7.002745,10.827223,9.862418,0.691634,0.406104,0.412785,0.614044,1.690374,1.122702,0.660543,0.645787,0.852567,1.488265,0.840925,1.364032,0.56669,0.372227,0.690683,1.229368,1.524661,0.809377,0.596465,1.261599,7.339176,5.310096,2.977709,1.84104,8.751704,3.029519,3.72857,1.75782,1.255084,3.338411,3.994207,2.685389,2.143409,0.966492,2.398031,3.582374,3.558036,1.574718,1.267991,4.046193,3.380637,2.463898,1.234119,0.668615,2.288809
2.006231,1.317312,0.939852,0.476863,1.552777,7.400226,1.817708,0.837337,0.850513,1.886894,2.84924,1.403296,1.530025,0.629755,1.458749,1.731827,0.890372,1.163058,1.446138,2.408277,0.756704,1.57659,6.605158,9.826683,9.666808,0.823086,0.475136,0.410338,0.585145,1.597553,1.463645,0.826944,0.675599,0.924816,1.399242,0.925876,1.774612,0.610145,0.408569,0.643785,1.300118,1.790066,0.878558,0.689266,1.261588,7.145052,5.487168,3.275138,1.555663,8.286704,2.872723,3.755657,1.826943,1.272227,3.247386,4.162856,2.968044,2.43727,1.060657,2.375057,3.979397,3.646178,1.756484,1.355659,3.923121,3.344116,2.622183,1.320752,0.691217,2.272493
1.990245,1.289022,0.921856,0.448364,1.585159,7.78578,1.665065,0.771219,0.890117,2.114295,2.505119,1.298048,1.47654,0.64696,1.416842,1.891274,0.878066,1.218265,1.514847,2.365213,0.906172,1.936886,6.358851,8.888146,9.705145,0.928217,0.548598,0.40553,0.582576,1.49691,1.794231,0.985053,0.697053,0.996867,1.327551,0.970894,2.130417,0.669349,0.425467,0.608046,1.325912,1.997828,0.967787,0.755643,1.228444,6.679732,5.715412,3.350972,1.295022,7.923665,2.84466,3.550229,1.79899,1.261556,3.107629,4.327199,2.983893,2.484979,1.131168,2.329532,4.365795,3.566244,1.82532,1.407125,3.810154,3.369952,2.55967,1.284597,0.724638,2.276623
1.940241,1.206129,0.885033,0.452569,1.63759,8.004058,1.64846,0.811559,0.93975,2.39769,2.27597,1.105736,1.32794,0.678102,1.384065,2.036161,0.819301,1.246042,1.561363,2.368332,1.034038,2.389646,6.212526,8.163877,9.843858,0.991619,0.60409,0.400836,0.593688,1.429612,2.017903,1.094222,0.714244,1.038332,1.288528,0.958866,2.327555,0.724524,0.417124,0.585747,1.29854,2.080184,1.041183,0.779425,1.166915,6.215106,5.735193,3.162796,1.17621,7.687904,2.927952,3.136938,1.672541,1.221832,2.919631,4.42766,2.69697,2.289159,1.166192,2.24958,4.550861,3.2712,1.765409,1.396392,3.689248,3.394435,2.283429,1.15551,0.762046,2.280906
1.820151,1.107538,0.869413,0.481827,1.682291,7.882359,1.828443,0.981689,0.970548,2.652209,2.123259,0.874772,1.173395,0.707864,1.365582,2.118483,0.742376,1.2331,1.542386,2.404325,1.11517,2.71727,5.985541,7.665982,9.914904,1.001996,0.623226,0.392498,0.598054,1.421634,2.083266,1.13039,0.722329,1.024891,1.287038,0.891516,2.297388,0.751039,0.386687,0.576501,1.212843,1.99978,1.066215,0.758003,1.09399,5.678904,5.456461,2.744768,1.270335,7.563531,3.021657,2.611721,1.489917,1.154597,2.70225,4.397222,2.215583,2.018304,1.16935,2.141831,4.412661,2.824317,1.627783,1.320698,3.557827,3.31278,1.859078,1.012459,0.794144,2.260634
1.613172,1.036568,0.927992,0.537977,1.695819,7.594237,2.148313,1.306606,0.982747,2.821828,1.998422,0.69258,1.136462,0.72889,1.361035,2.174713,0.6871,1.213542,1.452733,2.464754,1.113429,2.741612,5.535807,7.32213,9.878791,0.962049,0.596542,0.373335,0.582322,1.473698,1.995515,1.090034,0.71107,0.95603,1.319389,0.784906,2.037477,0.731035,0.346716,0.582441,1.07984,1.770725,1.027419,0.703701,1.034353,5.201084,5.05217,2.197838,1.565445,7.578773,3.045805,2.104066,1.321501,1.065062,2.501719,4.4631,1.863387,2.019433,1.16829,2.044354,4.030793,2.375389,1.499352,1.205083,3.446635,3.062255,1.398999,0.947995,0.821675,2.206078
1.350427,1.028207,1.085759,0.629297,1.669359,7.029744,2.495906,1.741159,0.990017,2.904518,1.860327,0.64087,1.282695,0.747743,1.365747,2.227216,0.700473,1.225145,1.323424,2.547755,1.080029,2.455401,4.87843,7.070047,9.907979,0.886004,0.528162,0.339528,0.546217,1.561668,1.808118,0.990131,0.671136,0.855254,1.377143,0.660714,1.61734,0.657964,0.314103,0.607571,0.917816,1.458664,0.926522,0.639246,1.008224,4.881319,4.795272,1.649548,1.991545,7.839834,2.975964,1.734284,1.218578,0.968119,2.368164,5.129678,1.979749,2.566004,1.200417,2.005626,3.615223,2.099353,1.449018,1.098926,3.386242,2.644817,1.024056,1.008931,0.857866,2.124745
1.093751,1.090838,1.30845,0.761034,1.613172,6.281917,2.79685,2.174419,1.008367,2.939002,1.698953,0.753596,1.576308,0.779293,1.37363,2.283355,0.798783,1.281002,1.210871,2.647762,1.051869,1.986851,4.229106,6.995735,10.287912,0.778619,0.43429,0.296637,0.499827,1.646351,1.573783,0.864611,0.611428,0.757217,1.446342,0.543024,1.156087,0.552155,0.30301,0.650394,0.75503,1.157676,0.794148,0.59089,1.018851,4.665203,4.918777,1.192426,2.440433,8.445199,2.800567,1.580712,1.191262,0.898987,2.325284,6.565559,2.721225,3.662717,1.298141,2.054542,3.353938,2.120579,1.487356,1.067371,3.375172,2.117668,0.815472,1.176498,0.924716,2.037069
0.951844,1.195979,1.531781,0.92069,1.549716,5.728983,3.036054,2.492308,1.053266,2.968174,1.568444,0.995483,1.920294,0.829773,1.380413,2.381694,0.963528,1.392753,1.174298,2.752249,1.102283,1.528373,3.89849,7.209423,11.285058,0.663847,0.336652,0.258617,0.45879,1.692477,1.350539,0.74906,0.55673,0.690338,1.510689,0.461196,0.769822,0.451748,0.316826,0.700655,0.630711,0.946644,0.677645,0.577615,1.049611,4.516907,5.457885,0.85856,2.816995,9.412121,2.602598,1.630565,1.249829,0.892902,2.356324,8.656862,3.937331,5.055379,1.462244,2.180083,3.368439,2.40716,1.586075,1.156424,3.37667,1.598023,0.775109,1.400081,1.032602,1.964302
0.988095,1.300718,1.70496,1.079195,1.500966,5.694063,3.240329,2.630141,1.132104,3.01,1.556657,1.276145,2.201072,0.891429,1.385145,2.511282,1.148337,1.558083,1.239541,2.848988,1.26059,1.217634,4.015682,7.696167,12.97471,0.56036,0.256141,0.239146,0.433235,1.686135,1.170493,0.66574,0.541999,0.666115,1.557127,0.435781,0.524368,0.395175,0.348995,0.744037,0.577205,0.85433,0.619405,0.604961,1.074894,4.395209,6.156315,0.652056,3.078364,10.627092,2.482139,1.787818,1.418507,0.963954,2.414799,10.821314,5.203331,6.335567,1.655431,2.335286,3.722239,2.78612,1.710566,1.371061,3.334862,1.217369,0.844799,1.644989,1.169188,1.916011
1.208867,1.363876,1.820763,1.203204,1.476721,6.094293,3.408607,2.603005,1.24666,3.045936,1.70431,1.486702,2.352043,0.950221,1.387995,2.65167,1.29129,1.76661,1.396194,2.926378,1.486839,1.097617,4.45506,8.333297,15.177334,0.488552,0.205728,0.247106,0.429082,1.640318,1.045203,0.610592,0.589619,0.684052,1.579142,0.467485,0.414977,0.402419,0.38877,0.769373,0.608024,0.851896,0.64449,0.664675,1.074469,4.183774,6.593867,0.578594,3.211664,11.856355,2.525647,1.906661,1.733826,1.099303,2.449622,12.252729,6.023548,7.131237,1.819208,2.458252,4.417122,3.02299,1.859842,1.672357,3.208097,1.056791,0.935265,1.917375,1.304482,1.885824
1.534883,1.347414,1.898655,1.267045,1.464821,6.847801,3.514507,2.484887,1.408373,3.028987,2.030226,1.543116,2.369739,0.993045,1.382369,2.715246,1.336094,1.98942,1.615677,2.962034,1.755326,1.121768,4.962245,9.012232,17.605816,0.46115,0.18434,0.280023,0.452099,1.578547,0.979607,0.562503,0.688591,0.740147,1.571319,0.542021,0.384907,0.461147,0.426321,0.772643,0.729039,0.87472,0.745877,0.735272,1.042279,3.917346,6.419216,0.628702,3.238555,12.841683,2.789708,1.867081,2.190177,1.254819,2.423474,12.385487,6.06013,7.242728,1.893441,2.493089,5.495894,2.971112,2.052869,1.97643,2.985257,1.148267,0.961981,2.224695,1.399437,1.851481
1.860846,1.241231,1.95431,1.269724,1.439668,7.698078,3.450671,2.360833,1.636088,2.916198,2.481756,1.433951,2.284575,1.017863,1.358251,2.646835,1.2576,2.169338,1.867221,2.928801,2.02088,1.224386,5.38412,9.735142,20.048836,0.483146,0.182663,0.322551,0.506349,1.519318,0.974381,0.514717,0.792832,0.828619,1.530685,0.635191,0.376254,0.539192,0.458576,0.757537,0.923309,0.87279,0.894639,0.792212,0.987465,3.578599,5.632929,0.786678,3.18197,13.397909,3.27395,1.652103,2.70674,1.378404,2.334188,11.181547,5.302195,6.689242,1.854167,2.417862,6.868134,2.665985,2.28414,2.188495,2.700276,1.468177,0.90039,2.543828,1.431703,1.792701
2.119413,1.087731,1.996625,1.230091,1.380508,8.504071,3.231652,2.321726,1.935498,2.704958,2.971647,1.195535,2.130234,1.024542,1.308223,2.468448,1.077085,2.263974,2.104229,2.812306,2.270214,1.330913,5.676324,10.520132,22.401638,0.528133,0.185782,0.35297,0.585673,1.468702,1.001739,0.46847,0.847501,0.932948,1.459331,0.707401,0.357073,0.611155,0.485895,0.73149,1.151401,0.829438,1.062293,0.812588,0.927233,3.417675,4.608539,1.071705,3.047878,13.522599,3.831626,1.326018,3.144487,1.425286,2.207237,9.181712,4.019327,5.68148,1.714016,2.252319,8.33276,2.250813,2.500764,2.227984,2.408654,1.906001,0.792894,2.82421,1.39815,1.704673
2.221703,0.967469,2.027998,1.176829,1.287329,9.35471,2.907225,2.412436,2.278294,2.449264,3.357646,0.900487,1.943501,1.014393,1.235339,2.346602,0.856624,2.261815,2.273035,2.62675,2.399823,1.439278,5.854991,11.280217,24.584469,0.558755,0.184232,0.356711,0.674625,1.422515,1.022298,0.42942,0.825159,1.03051,1.366413,0.723832,0.325826,0.672051,0.507288,0.70154,1.362854,0.755638,1.23244,0.786679,0.877388,3.560548,3.828551,1.477438,2.837591,13.411734,4.303635,0.983946,3.375924,1.385975,2.081079,7.023105,2.653297,4.544028,1.51855,2.0461,9.754627,1.847308,2.628106,2.076039,2.165004,2.292127,0.727873,3.007398,1.319412,1.601472
2.144409,0.964417,2.042686,1.13596,1.185798,10.446683,2.655077,2.607393,2.609123,2.239113,3.549294,0.649444,1.75848,0.991838,1.158646,2.500224,0.677648,2.180512,2.330967,2.413904,2.47606,1.599565,5.950468,11.878642,26.415722,0.543411,0.177745,0.333586,0.755026,1.375363,1.008183,0.412737,0.739166,1.105853,1.26861,0.672295,0.298258,0.723655,0.52339,0.672192,1.508078,0.66955,1.380705,0.730216,0.84918,4.067702,3.625262,1.947254,2.622182,13.339228,4.547286,0.719072,3.330636,1.29556,1.992928,5.273664,1.624828,3.577579,1.324988,1.858334,10.698598,1.540739,2.592874,1.799279,2.010434,2.492208,0.788881,3.044694,1.236857,1.512984
1.903354,1.131574,2.028358,1.1204,1.115282,11.894675,2.675195,2.844856,2.861825,2.147544,3.499264,0.534947,1.604698,0.964367,1.108541,3.07128,0.621475,2.065203,2.270418,2.233495,2.435904,1.877803,5.952644,12.191447,27.599581,0.475055,0.166375,0.300313,0.821829,1.33102,0.955312,0.421457,0.631374,1.160727,1.191199,0.565926,0.294076,0.762313,0.537951,0.648801,1.541928,0.577417,1.463741,0.685027,0.851423,4.831963,4.015847,2.376694,2.499221,13.477116,4.468368,0.578221,3.013591,1.217043,1.972232,4.231668,1.117122,2.931119,1.177299,1.74138,10.874037,1.343904,2.361937,1.525492,1.973832,2.455627,1.005066,2.916567,1.195438,1.47261
1.559371,1.448336,1.977316,1.137305,1.107338,13.78274,3.104494,3.078762,2.982364,2.182362,3.229917,0.589284,1.504794,0.952987,1.111186,4.023272,0.71653,1.975613,2.129809,2.138889,2.380677,2.254966,5.843237,12.185731,27.805447,0.382957,0.150919,0.282156,0.893953,1.300136,0.885162,0.443126,0.550293,1.222364,1.160499,0.432379,0.3253,0.782337,0.56436,0.641731,1.448293,0.478109,1.446408,0.708697,0.891874,5.628526,4.737643,2.657603,2.60479,13.822846,4.008327,0.540548,2.518257,1.235073,2.037493,3.830974,1.038746,2.581596,1.12265,1.727263,10.066283,1.212995,1.980321,1.400893,2.063681,2.214187,1.317039,2.651989,1.237355,1.500494
1.227686,1.837228,1.891052,1.192301,1.168653,15.85035,3.845293,3.256498,2.937858,2.283769,2.832068,0.790362,1.473457,0.988037,1.172839,5.122636,0.930696,1.940928,1.968427,2.148587,2.318064,2.644938,5.624053,11.935355,26.807476,0.302409,0.138008,0.299083,0.995457,1.290275,0.814955,0.465657,0.52584,1.324219,1.189203,0.311257,0.393418,0.780185,0.616757,0.661469,1.280782,0.380871,1.339085,0.838489,0.971223,6.27609,5.401516,2.746274,3.003221,14.249715,3.3184,0.567622,2.017017,1.418008,2.185869,3.727761,1.184778,2.431818,1.200682,1.813376,8.59023,1.122306,1.588229,1.520709,2.25606,1.866657,1.639538,2.333305,1.38749,1.592028
1.049987,2.206435,1.796338,1.285095,1.286721,17.398153,4.615887,3.334656,2.735199,2.372036,2.413137,1.087436,1.52707,1.087505,1.281323,5.958827,1.208861,1.974054,1.837628,2.248303,2.271882,2.91162,5.325604,11.538127,24.651834,0.265216,0.138127,0.364383,1.128297,1.308506,0.777173,0.488935,0.562466,1.472411,1.276348,0.230119,0.483145,0.757343,0.696215,0.715542,1.092298,0.303933,1.203177,1.062766,1.08439,6.620882,5.692479,2.731127,3.655545,14.589418,2.561105,0.638055,1.710122,1.778069,2.399379,3.647066,1.382808,2.43862,1.419445,1.974914,6.866509,1.084001,1.376969,1.882293,2.510615,1.572307,1.913804,2.068696,1.636792,1.728954
1.147986,2.494783,1.720841,1.406539,1.44106,17.892954,5.088183,3.294675,2.435604,2.399197,2.063054,1.411255,1.648908,1.246458,1.41351,6.294592,1.581715,2.038486,1.787295,2.406726,2.203388,2.940315,4.966021,11.051083,21.771313,0.266701,0.160808,0.482339,1.273263,1.361345,0.748316,0.520483,0.643724,1.636207,1.410686,0.181987,0.565751,0.722917,0.787061,0.805047,0.920216,0.25995,1.121134,1.322398,1.223202,6.650613,5.518194,2.760478,4.406384,14.702985,1.914488,0.744165,1.716397,2.259698,2.646009,3.433475,1.594013,2.583749,1.746745,2.180761,5.294293,1.139103,1.46383,2.384878,2.778884,1.491958,2.137198,1.928825,1.93905,1.890589
1.552314,2.680441,1.677444,1.528741,1.610466,17.252401,5.08993,3.159269,2.134797,2.373334,1.831101,1.680137,1.771803,1.427456,1.5412,6.421312,2.228466,2.078948,1.855303,2.580636,2.090063,2.735899,4.576411,10.497295,18.960083,0.290727,0.211421,0.643084,1.394682,1.445126,0.715533,0.565803,0.742281,1.75716,1.57064,0.157816,0.613869,0.694689,0.859445,0.921072,0.775761,0.258427,1.154157,1.534228,1.37995,6.46305,4.988033,2.965931,5.037376,14.528633,1.509171,0.878381,2.02062,2.749331,2.883015,3.066719,1.819521,2.785458,2.09378,2.398217,4.301608,1.314137,1.843052,2.869613,3.012547,1.654708,2.347825,1.929912,2.213587,2.058313
2.218577,2.778353,1.677792,1.618176,1.784683,15.810434,4.708038,2.997603,1.930867,2.359337,1.755129,1.842787,1.836083,1.574053,1.643596,6.983393,3.406517,2.091685,2.066735,2.730933,1.90149,2.359161,4.192005,9.909039,17.055216,0.323145,0.293522,0.824657,1.462177,1.547115,0.687119,0.637357,0.838194,1.780591,1.731973,0.151096,0.61625,0.693748,0.885253,1.047902,0.681674,0.302954,1.307044,1.633329,1.54926,6.114402,4.278357,3.371024,5.376816,14.100025,1.415889,1.02893,2.494145,3.121942,3.076206,2.615696,2.051634,2.96055,2.346147,2.606633,3.838442,1.584639,2.384759,3.188876,3.183,2.037546,2.583071,2.050432,2.379012,2.226907
3.022745,2.797977,1.729368,1.641918,1.961859,13.948497,4.20099,2.883497,1.868208,2.4346,1.841331,1.873689,1.81882,1.630891,1.715352,8.44366,5.21986,2.126949,2.397343,2.83786,1.709403,1.883101,3.852897,9.353129,16.517519,0.366582,0.402915,0.996217,1.459517,1.653511,0.710266,0.742433,0.921283,1.683324,1.875978,0.176322,0.584379,0.728854,0.849307,1.168065,0.663794,0.389114,1.519057,1.596083,1.724842,5.711874,3.546436,3.848749,5.377696,13.564431,1.68038,1.183957,2.951886,3.278366,3.21646,2.139439,2.248714,3.052761,2.408403,2.803717,3.96178,1.896455,2.887233,3.250199,3.2922,2.528225,2.830293,2.241421,2.376841,2.403579
3.74647,2.731249,1.826413,1.586964,2.135048,12.176356,3.881848,2.849737,1.937284,2.630388,2.05531,1.787176,1.730676,1.576459,1.763069,10.721001,7.440311,2.234583,2.772341,2.898942,1.505935,1.403513,3.581835,9.078485,17.210981,0.43132,0.522749,1.123892,1.389872,1.751533,0.82527,0.872644,0.986799,1.488297,1.990807,0.242863,0.546191,0.789435,0.758386,1.265198,0.753011,0.506728,1.690336,1.446696,1.891223,5.493475,2.95163,4.187856,5.110998,13.093695,2.251326,1.33954,3.231842,3.18792,3.311904,1.784786,2.367473,3.040194,2.259943,2.990317,4.323116,2.176728,3.178005,3.046847,3.357022,2.993504,3.0257,2.436024,2.199252,2.588455
4.223232,2.554847,1.922667,1.47223,2.283894,10.981512,3.976071,2.840762,2.086985,2.899224,2.295938,1.617249,1.594062,1.441337,1.79317,13.115487,9.524499,2.393962,3.101946,2.916429,1.370235,0.999607,3.47333,9.564404,18.533518,0.516785,0.627805,1.176526,1.27473,1.824591,1.019764,1.006526,1.030154,1.254997,2.066612,0.337588,0.527457,0.850373,0.638628,1.32309,0.928083,0.63369,1.729569,1.243101,2.018397,5.565019,2.587684,4.191202,4.727422,12.800521,2.990973,1.474788,3.247783,2.901185,3.365383,1.583567,2.349629,2.922173,1.97175,3.148642,4.778903,2.363339,3.167707,2.659267,3.388953,3.437398,3.058407,2.550627,1.904032,2.758825
4.378091,2.279283,1.968326,1.354598,2.375621,10.431506,4.510856,2.769996,2.259437,3.132463,2.454606,1.418613,1.437708,1.298748,1.802548,14.670355,10.831461,2.54342,3.332222,2.887655,1.254246,0.729202,3.6102,11.294533,19.799923,0.609707,0.695176,1.143683,1.153581,1.853698,1.23678,1.114496,1.044793,1.061522,2.093301,0.443972,0.537204,0.886466,0.52697,1.327708,1.149791,0.739651,1.602498,1.050335,2.068217,6.072881,2.442235,3.806068,4.410526,12.682477,3.702991,1.559036,3.016539,2.528708,3.360466,1.550537,2.171062,2.723207,1.680573,3.235932,5.098222,2.433973,2.898494,2.230735,3.38295,3.920186,2.867695,2.536363,1.604064,2.871598
4.275205,1.977743,1.935196,1.310195,2.375262,10.295,5.21383,2.592174,2.418229,3.218527,2.495724,1.234584,1.288866,1.222875,1.775918,14.431599,10.893719,2.615337,3.44977,2.805386,1.187889,0.616744,3.977014,14.226063,20.54726,0.68881,0.707839,1.040403,1.061774,1.825086,1.408673,1.164389,1.027396,0.962006,2.06132,0.542316,0.562993,0.884566,0.453693,1.271015,1.352047,0.794682,1.354356,0.912552,2.010733,6.818113,2.465133,3.165149,4.283679,12.639772,4.191844,1.565675,2.635497,2.185982,3.268958,1.662284,1.872252,2.478085,1.514503,3.199289,5.167577,2.372113,2.497531,1.891065,3.32626,4.511261,2.534515,2.391765,1.418121,2.881174
4.060198,1.768649,1.806528,1.392396,2.271875,10.375718,5.679376,2.310889,2.548588,3.119206,2.459793,1.091238,1.154714,1.246641,1.698803,12.331843,9.651951,2.544858,3.471711,2.679676,1.107426,0.659227,4.405944,17.651104,20.676888,0.727927,0.662916,0.889899,1.015444,1.740431,1.470726,1.137054,0.97893,0.963382,1.970615,0.621287,0.582815,0.84464,0.429532,1.157335,1.489801,0.785756,1.065081,0.837899,1.844298,7.648991,2.598969,2.474213,4.355051,12.611202,4.332452,1.488231,2.217572,1.947126,3.083068,1.903396,1.542524,2.196793,1.525911,3.011082,4.885512,2.194722,2.096252,1.700931,3.227223,5.32041,2.25832,2.125342,1.407803,2.770986
